气的我呼呼的人要倒霉说句话都能气死👿👿👿	0
兰州段黄河接纳了洮河、大夏河、湟水和大通河等支流；	1
心情好，吃嘛嘛香！开始每天早上刷油条的生活！一年没吃啦，甚是想念呀～血槽已满，工作吧～	2
大早上就被这样的车技惊呆了！没开外挂怎么会~~	2
这两天在看大好时光，今天出现了一只巨无霸心机婊夏冰冰，巨无霸！我看剧太入戏了怎么办	0
爆胎操作不当会造成严重意外如果是大巴汽油车等等就更恐怖了…卧槽，可怕！真的吗？太可恶了[怒][怒][怒]报警了吗？	0
想要2000买一张票去西藏，最近心情很不好	0
这使众多的学者专家都陷入了困境。	0
克制是因为忐忑15年也没有很久我只希望能尽我所能更久一点像坐牢么…这点倒是没仔细想过…	2
TMD，上班最烦那些喝点酒无理取闹的人，真是酒壮你这个熊货！	0
习惯了素面朝天的自己，往脸上抹粉觉得好假还是不擦粉舒服啊！又白白浪费钱了！	0
7不良反应偶见腹胀、腹泻，减量诸症可消失。	1
居购中很多商品一般是在客户下订单后再进行商品调配，不需要很多库存，从而减少资金的积压。	1
背背背背稿子～早上背，晚上背の我的内心几乎是崩溃的	0
坚持对每个人来说都很重要，不要放弃，不要妥协，不要被情绪控制，每件事情都有方法。	2
终于要摆脱世上最讨厌的老师的课了哈哈哈哈内心是令人激动的	2
今天风好大许久不见的“大光明”再次降临？！说好的齐刘海小萝莉呢心中千万只🐑🐑🐑呼啸而过～～再见光秃秃的脑门再也不见！！	0
做内窥镜下取胚手术前女性朋友需要注意的问题有很多，饮食是最需要注意的问题之一。	1
每次遇见这样，我都想下去手撕这样违法吗@陈震同学	0
御前会议最初执行国王的一般任务，其任务后来分成了若干部门。	1
对于一个社交恐惧症的人来说最可怕的就是遇见尴尬的事	0
今天一天然后刚刚发了和男票一年的朋友圈真心谢谢很多人的祝福	2
总是顾及别人的感受!谁曾顾及过我的感受!心好累!	0
我会每天反反复复给你温习一大早就莫名戳中笑点	2
啧啧，我本来聚精会神在听广播剧，迫不得已抽出几分钟时间写设计理念，啧啧，等我再回来听的时候。。。我刚拿过充电宝手机就没电自动关机了，我就听到我耳机里叶老师的声音不见了，哦no，一万点的伤害	0
因为一点小小事就开心感觉要一整天都是好心情才对得起	2
。。。。。等得越久就觉得离死刑越近。。。。。。过没过直接干脆地来个话吧	0
我是有多悲催，我忘拿钥匙了，进不去屋了	0
刚刚又打电话联系奥雅纳公司，希望争取。可是只有一次考试安排！哎，明天学校毕业信息采集，与奥雅纳明天的笔试失之交臂！多么痛！	0
烦一个人需要理由吗？好像也有无数个理由。	0
宋春玲为了说服肖宇男第二天再次拿着证据到了律师事务所。	1
一直以为只是头疼原来发寒热了整个人一下子都恍惚起来	2
"""嘶嘶嘶。。。""，我都快要被弄疯了"	0
气死我了，都叫你骂人丑之前照照镜子了没钱买镜子撒泡尿也行啊天啊养狗真的好累怎么教都听不懂人话	0
帮你培训就不错了，那么多事，你行你上啊，奶奶个腿。	0
环境及家长的言行对3岁前儿童的影响更大，此阶段的经典教育对幼儿发展起到潜移默化的作用。	1
这两天逛澳洲阿得莱德的博物馆。每天上午11点，有馆员带领游客参观、讲解博物馆。带我们的可能是位孩子王，经常带孩子参观，动作极其夸张，讲得又快，听得我去里雾里的。那些骨头是人的，说是土著把先人的头骨放在家里，以示纪念及带来好运。听得我头皮发麻	0
就是玩个游戏，好不容易上了个1000多，我哥就刷了2000多，哥哥啊，不能这么坑妹妹啊！	0
居然真的要做一集怀念去世的嘉宾的，想想我都要哭了	0
红高粱是我的致命伤看一遍就想你一次	0
《孟子》共七篇，东汉末赵岐为《孟子》作注时，将每篇皆分为上、下，后人从之。	1
castsize怎么还不出消息啊！	0
生活是自己的，凭什么要委曲求全于他人	2
其中汉语拼音是以拼音字母（也就是拉丁字母，多个ü）为顺序的，并且是逐个字母比较排序，如果音节的各个字母相同，则再按声调排序。	1
黄哥出差了，睡觉竟然被噩梦惊醒，一头汗，虽然公公婆婆都在家，可还是好害怕。平时都嫌弃他睡觉总是贴着我挤，不在家竟然做噩梦，此时好想他，看来他还是有点用的	0
大晚上的为什么楼上在订钉子差评，真想换个邻居。	0
提前考完，出来以后发现室友不见了，桌上的手机应该也是被她带走了。呜呜，现在坐在热闹的图书馆里却与世隔绝	0
成熟时果肉沿缝线裂开，果核脱落。	1
姑娘我还没领到工资啊，心疼钱包嘿，你会不会心疼我。。。	0
张晨曦获部委级科技进步一等奖两项（排名第二），二等奖一项（排名第二）；	1
很久沒來了...究竟以前我是怎樣刷出八百幾條微博的...	2
讨厌在图书馆里面穿着高跟鞋走来走去的老女人	0
刚有人坐我旁边我过去反手就是一巴掌真是的怎么可以压到我隐形的翅膀	0
该村小学生就读到坡头甸小学，中学生就读到龙武中学。	1
好像是晴天都没办法掩盖自己的失落感	0
乘上飞机那一刻，生与死都不是自己决定的，强大的气流颠簸是我最恐惧的，那种不安和惶恐无法形容，旅途中无论多晚多累都不重要，平安抵达就是最好的，已安全到达昆明机场了，明天开始我的云南之旅……(艳后)	2
这雨下的合理吗合理吗合理吗！！！	0
一大早看到你心情就會變好了~~~	2
【好莱坞男星查理辛被曝患艾滋病！！	2
其预期三年之效，曰：‘有勇知方’。	1
刘嘉玲和梁朝伟没有孩子吗？我一直以为有的	2
别让自己心太累，应该学着想开，看淡，学着不强求，学着深藏，适时放松自己，寻找宣泄，给疲惫的心灵解解压。	2
成功从八十斤进入九十斤大军（并没有很想/健身房里都空出一个房间卖运动服了为什么没人承包做健身餐（一个商机	0
做了众人心里面还有点难过呢？咎由自取不值得同情还是，真的墙倒了，变成了顺势而推的凶手！	0
成大事者，必先看好牙齿。否则吃嘛嘛不香，影响心情怎么做事？我的漫漫看牙路。。	0
我是真的很害怕我现在的圈子，我害怕有一天我在这里被圈死了，永远都是这样的氛围。从生下来开始，就是这样一种阴郁的恐惧的感觉。对，就是惧怕吧，我宁愿呆在一个全是陌生人不用交心的环境里也不想和一堆熟人说话，因为那样不用费劲，我不想去考虑太多，每做一件事都是有目的的，逃离，想逃离…	0
我妈用一种咆哮的方式固执异常地给我买了昂贵的日用品！！她绝对是我穷的罪魁祸首。绝！对！	0
李克强来了园区，上班路前所未有的好开当然，幸福的时光总是短暂的	2
时间把情投意合变成同床异梦，现实教会一个人不要相信，不要期待。	0
申请内容不明确的将告知申请人作出更改、补充。	1
靠????一篇文章改来改去，烦不烦，烦不烦，还让不让人好好过日子了	0
曹操观沧海东临碣石，以观沧海。水何澹澹，山岛竦峙。树木丛生，百草丰茂。秋风萧瑟，洪波涌起。日月之行，若出其中；星汉灿烂，若出其里。幸甚至哉，歌以咏志。	2
朋友在一起就是要开心，就是要各种叨逼叨，就是要各种岔，就是珍惜在一起的时间…	2
谢谢今晚所发生的一切。认识了肥仔老世，一个充满故事和内涵，喜欢灌心灵鸡汤的人，能因为猪猪认识到这么棒的人真的很开心。也是第一次看到猪猪喝醉像个孩子一样被拖着回家，听到了很多真心话，很感动，其实真的像肥仔老世说的那样“我很眼光找到了何顺成”，我会更加珍惜。我们会一直这样走下去的	2
每当心累了，看看你笑的样子…心都融化了	2
特教老师真不好当，普校老师都是根据教材写教案，我特么的写教案前还得先编课文！累本想着忙完了舒舒服服睡一觉，又想起一些乱七八糟的事，糟心，膈应人，心烦的每一天	0
大清早来钻钻钻，十万个草泥马…想杀人！	0
我发现，当想念一个人的时候，不要去看他的照片！不然真很蛋疼，心情会冷痛一天	0
1991年被国家教委评为全国教育系统劳动模范，并授予人民教须奖章。	1
国庆节第一天，我也晒个方向盘，假装已经出发了。想起可怕的京珠高速，就害怕被堵在了路上。明天呢？会好点吗？	0
此外还有衔六个带刺铜球之间的连接，颈的两端与轭的双脚之间的连接等。	1
以前xs穿着腰围都太大，现在s码的拉链只能拉到一半	0
老公把我的手机藏起来了，于是早晨我十一点半才起床。老公，真行！晚上吃了香蕉后又开始干呕，，早孕反应，你啥时候能过去啊～	0
注册号为430681000010836，法人机构代码证号为76328957-8，税务登记证为430681763289578。	1
辛苦了一年的桔农，眼看在收成之际，连绵不断地雨天，橘子烂了一树	0
而在为了查出调查团被杀案件的线索，正在遗迹现场调查中的长野县刑警一条薰面前，有一名青年突然擅自闯入。	1
7点多就感觉自己好想睡觉，然后洗漱上床玩到现在，我再也不相信我自己了！炒鸡想减肥了，别的女孩子都很苗条，而我却这样晚安😘	0
醉了啥人啊我生气了我已经很控制了	0
不是太快就是熄火，有种死在科目二的感觉………	0
最近觉得“靠谱”，这两个字对我很重要	1
五点睡着，五点二十，噩梦惊醒，起初梦里害怕，后来竟然矫情，不知道打给谁。	2
啊哈哈哈，生活跌宕起伏啊，最后一秒你们的记忆都复苏了是嘛，有爱了有爱了，有爱了	2
恐怖[惊恐]太可怕了~[吃惊][吃惊]#污片盟主#	0
感觉生物钟又颠倒了，看了半篇台湾游记，已经这个点了晚安～	0
简爱保罗真是太恶心了，吧我家橱柜做那么丑质量还不好，居然还把洗菜盆裝反了，柜子门也做的大小不对还有好多地方一开始没给我做好居然当场裁。。。还有很多东西装歪了。。。居然还敢说是什么中国十大品牌。。。	0
干贝：又称江珧柱、马甲柱，为一种海鲜食品。	1
一年级里面那个左溢就是十三岁时就上天天向上的那个左溢？原本只是以为同名，可是看着又有点像，唱英文歌的时候想起来大概就是他吧，变了好多，不仔细看真的认不出来	2
为什么每次梦到灿烈我们都在kiss？？？这已经是第二次了	2
本以为最近睡不好，双眼皮都肿没了，刚刚醒悟，原来是脸胖了，肉堆成了单眼皮。原来是这样，好惊讶呢	0
你到底是在唱歌还是在哭？😂😂皂片已发给你女票，我告诉她，你为她唱到哭..不要感谢我..随口之劳	2
可见，科学问题就是可以被实证的，在观察与实验后进行描述和解释的过程中，通过对科学背景知识的分析而产生的问题。	1
这是要闹怎样啊，6度？那不冻成狗	0
这个伤口离眼睛好近啊，特别心疼，不想你有这样的勋章	0
不知道是不是心情好了气色好了然后胃口竟然也好了	2
因此，每次测量血压的数值不同属正常现象。	1
据连续数日观察得知，窗外小鸟们每天下午四点多准时开例会，会议长达至少一小时，议题若干，讨论充分且激烈。→_→	0
我真的要疯了，为什么要加班～为什么要叫我！！	0
人生总是如此的艰难，坏事坏人都让我做，别人做错了又让我背锅，好人好事轮不到我，心情不爽	0
人都是身在福中不知福，很多人羡慕我168，44，可我羡慕15840！而且我说我168，每个人都说我不低于170，还能不能愉快的玩耍了！老子也喜欢高跟鞋！老子也喜欢萌妹装！老子不愿意当竹竿！更不愿意当骷髅！还有人说我是长豆角的！你是没见过开分岔的豆芽菜嘛！	0
寒冷的冬夜，它会替我陪你温暖冬天，晚安#卷卷#	2
鹿晗速度快的连摄影机都捕捉不到了	2
虽然已经知道结局，但心里总会有期待，期望越大失望越大！！！又一次受打击了	0
每周二下午的课间都会拉肚子，什么仇什么怨	0
我的天，这不就是保时捷的macan吗？？？	2
我想吃甜汤老妈一早起来就给我煮了世上只有妈妈好	2
这就需要在单片机上实现TCP/IP协议栈。	1
千万别因为凑合恋爱让不适合的人带走了最好的你	1
谢谢你，今天陪我吃寿司、喝咖啡、看电影！	2
成立于2001年的非实体性研究机构。	1
(21)舌炎：金银花、夏枯草各9克，水煎当茶饮。	1
【丧心病狂！福建男子杀害女友一家5口	0
听说大物老师又跑题了，螃蟹打架是什么鬼	2
或许有一天真的喜欢上别人就好了，也许不知不觉某天就不会这样了，就跟当初放下喜欢这个人的心情一样，慢慢都会好的。	2
是什么，是谁，导致了我成为一个充满恐惧的完美主义者。完美主义人格的我每天都小心翼翼的，害怕的活着。恨不得现在写好到八十岁的日记。到底是为什么。	0
听说鱼的记忆只有七秒！这么看来我觉得这条鱼是很悲哀的！很多人都说，如果自己是一只鱼该多好，就可以很快的把悲伤，烦恼，忘掉！总有些人不愿承担责任，承受痛苦，为此给自己心灵找到了一个安慰！这样的人生又有何意义呢！人有七情六欲，活下来就该承受这些悲伤，痛苦_	2
【清新芦笋】把红灯笼椒切成粗长丝型；芦笋切成与灯笼椒同长度、煮一锅水把切好的芦笋放下去灼到五成熟、盛在盘子里备用……下橄榄油到平底锅：大火；先放芦笋炒一分钟、放盐：再放红灯笼椒炒一分钟，熄火加黑胡椒粉、鲜柠檬汁……梅花间竹地摆好在盘子里：用柠檬块点缀！	1
深夜，想起在东莞的这一年无数次想带你来我每个周末都会去逛的那条街经常去的那间超市我尝过的美食我这里的广场我工作的地方还有和你一起漫步的夜晚想把一切好的都分享给你只因为想你我生活多一点彼此的气息	2
专业美容医学咨询师的不可或缺性：管理专家认为：一个公司最少的编制是一个秘书（传达信息，公司就能运转）。	1
可以给我1000么，最近吃土吃太多了	0
我在等待有一天的到来：当自己有能力给自己过好时，告诉那些个傻逼，老娘不干了。	0
接近年尾，功课越发增加。。。这星期就忙赶作业，没时间享受了。。。	0
1970年建文革公社，1980年更名联兴公社，1984年改联兴乡。	1
无论给自己买什么东西，都不上给别人买东西愁人！！！一个一个的，意见那么多。。	0
人真正要学习的，是如何与冷遇相处。	1
（2）纹状管（striatedduct）：或称分泌管（secretoryduct），与闰管相连接，管径相，管壁为单层高柱状上皮，核位居细胞顶部，胞质嗜酸性。	1
求快出太阳吧手贱浇了水，发现美美的鲁式摊大饼了马基再也不浇水了。	0
很多事情不能按照我们的预想去发展，因此很是窝心呐！	0
快让这悲惨的2015过去吧，真的等不上了	0
双十一过去后，传来一个悲伤的故事，叫11月的信用卡账单！5555。。。	0
这个点的蚊子你还能再猖狂一点吗？我的O型血就这么好喝么？能不能善待我的胳膊！九个包，别让我逮住你！	0
表白就差几个字被打断简直不能忍前男友神级助攻登场！！只能送他一张图了~~	0
虽然没有完美的身材漂亮的脸蛋，但我纪念一下还是好的	2
同年九月，奉谕制作乾清宫御座东西对屏，并题一联云：“万花雨露和春酒，百衲乾坤制寿衣。	1
睡前一脖：俄罗斯共产党主席久加诺夫周二说，土耳其总统之子操控叙利亚IS组织向土耳其走私石油管道的业务，每天IS向其低价走私约六十万吨石油，价值达150万美元，俄空军近期几乎催毁了多条走私原油管线和仓储，土耳其恨之入骨。ps：要这是真的，嘿嘿。	2
希望孩子们能快快回家，其实好痛恨看到这样的新闻	2
在这一年的创业里，一年多的流浪漂泊。发现了自我！好了，现在我的心也安定了，不再异想天开，安安心心的尽子女该尽的责任，在该结婚的年龄也绝不拖延。为人妻，为人母。平淡乐观的过好这一生。	2
眼睛不舒服了，要带几天差眼，再也不能萌萌哒	0
锦瑟无端五十弦，一弦一柱思华年。	0
每天累成🐶也就算了，还都那么烦人	0
每个人都会有想死的时候吗？生活真的好不如意	0
听说拔牙减肥，我看看这次能瘦几斤竟然两颗智齿，不是说好事成双嘛！坏事也找伴	0
几组超赞的电脑转手绘的高清小哇图喜欢钟汉良的转收了吧真心好帅！	2
真不敢相信我看过《沙漏》我已经完全完全完全不记得它讲得是什么了	2
我滴，太准，我老朴是50，第一个星，准到惊	2
固体吸附再生法主要有碳质材料吸附法、吸附法。	1
村民如有住房需求，需要拿宅基地住房换楼房。	1
不定期航线，是临时根据货运的需要而选择的航线。	1
省会的人就是耐冻？为啥都这么冷了还没人穿棉鞋	2
心情极差，有事为什么都不会提前通知，本来安排好的事就这样打乱了，	0
我还有炒菜先炒盐的时候呢？啥时候的事？	2
D-13，又开始倒计时回家的日子，哎，这种日子什么时候才能到头，我想回家	0
怪人真多哦，神经病??一边儿玩儿去吧	0
有什么很京味儿的电视剧电影纪录片吗？但是不要那种看了很紧张的。	1
整个人都不好了开始怀疑人生怀疑智商	0
勇敢并不是无所畏惧，而是明白有比恐惧更加重要的东西。	2
现在的病人跟个精神病似的，骨科病人跑儿科门诊来盖章，我跟他说骨科在哪还说我有病，你TM才有病呢！小脑萎缩还是间歇性精神病？自己选！！！气死我了	0
这机场??这么冷清也就属它了吧，整个大厅除了我就是他，有没有点恐怖还好陆续又来了几个接机的人，不然我要吓跑了	0
【九个走肾吓尿的惊险阶梯圣地】最后一个直接跪了！	0
呵呵呵呵呵呵回家要把taylor这个单词抄一百遍，妈蛋居然考试忘了怎么写呵呵呵呵呵呵拜拜拜拜拜拜白白没了5分有种beat裂的感觉	0
好久没有登入微博了，今天上来一看发现被人恶意发了一堆乱七八糟的东西，火死掉	0
反正现在你最大你说啥都对，哎心好塞几天了都刚心情好了就欺负我	0
太丢人了，我今天要找个角落待一会…没脸见人了………	0
好心塞~好心塞~好心塞~~~~~~~~	0
12安排待产或月子送餐服务专业的月子公司推出月子送餐服务，如有需要，我们可以为您安排。	1
白眼狼还是白眼狼，不懂道理还是不懂道理，没礼貌还是没礼貌，不懂就是不懂，教也教不会，令也令不清，自我感觉好的不得了…真不知道哪来的自信，滚妈b……所以对人好还不如对只狗好类…火辣大…人不知恩自有报应…	0
对我妈就喜欢在我又忙又烦的时候打电话来跟我逼逼特别是现在老子在自习室呢电话打的飞起来了	0
说来说去，如果我把你的工资减半你肯定怒火万丈，但即便给你工资加倍，你也不会一下变得更称职、更出业绩。不用金钱激励用什么呢？挖掘员工的内在动力！每个员工内心都有一种把工作做好的欲望。能激发内在动力的因素有：让员工对自己的工作有发言权、管理层要尊重员工，最重要的是还要有一份好工作。	1
这个世界太口怕。舍友们说我没道理没有男票。我确实也没想找。最近一直一直被虐狗。我要😭😭😭😭。。我决定要谈一场恋爱了，在大学。	0
地理格但斯克位于波兰的北部，地理坐标：北纬54°22′，东经18°38′。	1
语言无力时；让沉默发声，人生；输输赢赢。或得或失、无论境遇如何、对于生命年轻的渴望；对于生活美好的向往；一直以来都在我们的心中萦绕！宛若碧蓝的天宇之下那只飞翔的白鸽：正在舒展着素洁的羽毛……	2
有时候我真系觉得你一点都不懂我！更不用说谁爱谁多什么的！一个拥抱比100句我爱你来得强！有时候终于明白女生为什么要那么强势去工作，她是要天天忙碌工作填补那份灵魂的寂寞！让自己根本没时间想其他关于工作以外的事！就像那时候的我～累并充实，并满足，不像现在，暴躁抱怨……郁闷	0
制定有具体的工作制度，每学期有计划、有总结。	1
看到刚打到工资卡上的那几个毛毛💰，我都有一股想哭的冲动	0
真想破口大骂那个死不要脸的做窗户的人，如此黑心，多给的钱就当做你的买药钱吧。黑心男。	0
23333333333333我看了好久这张图，一直咧着嘴	2
你做的越对，背后说你的人越多。你过的越好，背后讥讽你的人越多。你变得越强，背后打击你的人越多。你生得越美，背后嘲笑你的人越多。但又有什么关系呢？只要我和家人爱人每天都能幸福下去，这就足够了。发生在背后的事情，就算我都清楚的知道，也会清楚的“听不到”！	2
糖哦尼啊，我为了抢那件米奇可是七点开始疯狂刷流量啊……结果开抢就秒没…到现在我还没缓过来呢……我的流量都花了五十多大洋啊	0
一对情侣在我眼前bobo最近是看的电视剧也虐上个班也虐	0
这比赛看的太TMD憋气了，干脆输了拉倒吧！	0
妈的，券商又再骚，我的又萎，每次都这样。	0
三篇破破破破实验报告写完就这个点了浪费了我整整一个晚上!!整整一个!!我困的整个人都崩溃了!!气的人想撞墙破破破破实验报告，我的字已经丑到了一种境界	0
大钟继承中华民族优秀传统，又体现了时代的特色，具有丰富的文化内涵。	2
#酒店点评#其实在去的路上我一直在想，到底北山路还有哪一块地是可以拿来做下榻地呢？虽长年混迹北山路，我当然知道镜湖厅对面的集艺楼，却仍无法将其与现代酒店联系起来。去的那天大雨，不能沿北山街叩访，坐在出租车里惴惴不安，生怕错过。是挺隐蔽的，在北山街茂密的植被中，露出一个老虎窗。...全文	0
哈哈，因为关八的一条微博，好几家粉感觉拿到了圣旨，突然就撩到赵丽颖首页了	2
怎么就这么讨厌你回了好几天消息对方直接一个哦就没了太令人讨厌了所有的好感就随着一个哦字完了	0
再也无法忍受你！再也无法忍受！再也不想忍受！！	0
IS组织固然可恶，但是当初强行参与和发动伊拉克、叙利亚战争的某些国家领导人们，你们不要好好反思么？！如今受罪的却是无辜百姓！	0
只考虑现在的人，和怀有目标的的人：即使是做相同的事；意义也完全不一样……	1
贡监，由秀才做监生的，叫贡监，也叫贡生。	1
2师资力量目前学校拥有教职工130人，其中专任教师118人。	1
在茫茫快递堆中找到自己的快递是件多么痛苦的事情	0
某人说本周有惊喜，就怕有惊无喜话说一半，我都要抓狂了	0
手机锁屏键罢工了，电量也跑的特别快，是在逼我买粉肾	0
增量资本经营实质上是企业的投资行为，因此，增量资本经营是对企业的投资活动进行筹划和管理。	1
本来我都决定不揍人的了，但从交的作业来看，怎么不逼你想揍人	0
我晕，微博也能被盗吗？昨天怎么给我发了那么多条微博	2
做了一晚上的梦，梦见自己在听老师讲课，我是有多么爱学习！！！梦中的学霸	2
如明清时期，琉璃瓦就有十种规格，称为“十样，每样的兽、脊、砖、瓦等构件都相应配套。	1
老朴，老朴，朴叙俊好帅～你们都姓朴，而且都是左撇子～好喜欢你们～（不行了，又在深夜里犯花痴…放图缓一下）	2
隔壁的不是亲妈还在看电视我都这样了	0
第三条??中央财政现代农业发展资金整合项目建设实行“统筹规划、集中管理、分工负责、分口实施、优势互补、各记其功的管理体制。	1
我像是被拧上发条，不收控制的默默注视，不收控制的慢慢接近，不收控制的心脏剧烈跳动停不下来，所有的行动都变得不收控制，可我还是想给你拧上发条呢，失控的节奏多想和你也一样《发条》	0
著有《平台纪略》、《东征集》等。	1
UV是Ultraviolet的英文缩写，UV漆即紫外光固化漆，也称光引发涂料。	1
夜深人静的时候，总是思绪万千然后睡不着。大脑一刻也不肯停下来	0
相机的作用是拍下照片照片的作用是定格画面画面的作用是怀念事人爷爷，我又想念你了。你一定不是太阳没有人会那么伟大奉献所有人你会是月亮或者星星默默的通过太阳光给我能量让我在夜晚不害怕黑夜中看到一点点光明不再黑暗中跌倒爷爷你是我心里最刚强的部分让我一直可以做一个无所畏惧正...全文	2
今天去看了车祸后身体渐渐恢复的大姨夫，尽管可以睁开眼说话，可以站起来走路，但是，神经和记忆却那么难恢复。今天的记忆似乎都停留在七十年代，全部是上山下乡。他说他现在这样是爆炸炸的，害怕。却说不是被车撞的。他当时一定是害怕至极，潜意识里把最恐怖的时刻藏起来，甚至从记忆里剔除掉了！	0
投诉百果园卖烂瓜幸好还没送就烂了只是可怜了了小Po，臭死了怎么祛味	0
你好，请问一下，在从化市江埔街下罗沙的家里开一间无牌无证的铁打医院算违法吗……经营好久了，医得很不好……这怎么处理好呢……谢谢	1
最近喜欢微凉的夜晚一个人逛逛校园有时练练口译或者什么都不做就听听歌心情也会变得很好	2
宋代商业发达，妓女行业也十分繁盛。	1
惴惴不安看了一天影评，比想象中的全网黑酸好了太多太多。我又开始相信实力改变偏见一说了。	2
﻿期末复习熬大夜，和从前上学时候一样一样的。	1
越来越喜欢选择去电影院看场电影，电影院里的两个小时总给我一种与世隔绝的感觉。让我能离烦恼远远的。而电影散场后，生活还是生活，电影也只能是电影。———《我很清醒，只是偶尔逃离世界》	1
开始的开始，最后的最后，都是我一个人的天荒地老	0
现在公车上的老人是越来越厉害了，一上车还没起身，就奔着你一句话不说大手一挥，身体一挤…直接把你赶起来后理所当然的坐下，若无其事的像什么都没发生一样…够叼	0
爸爸，表妹，闺蜜都是这个月生日，土豪打赏1000给我为他们买礼物吧。不然我会穷哭的	0
妈呀，一点瞌睡的意思也没有，刚才和酒后的S先森‘打架’，哈哈，他没打赢…	2
[惊恐][惊恐]中国这造假技术真的可以去申请吉尼斯世界纪录了，两只朵色四号复古红，包装，颜色字体没什么差别，我自己都傻傻分不清楚[害怕]没有对比没有伤害。别去找什么一件代发省代，市代价格了，天上掉的馅饼会砸死你的[眼泪]，以为自己捡了大便宜，连	2
明明是消费者，好像是求人办事是的	0
从看电影到买衣服，试衣服，一路下雨，拎着衣服打着伞我一直不离不弃的牵着你，结果你就变成这样想让我抛弃你！哼！门都没有！不把你放我胃里怎么都不甘心	0
@邓超@邓超听说@你会点赞?是真的吗?评论一下??????	1
爪爪的，人家的票票几毛都上去了，我的票票就在那几分上打转，滚远点儿！	0
情商低的无药可救别以为我是软柿子你TM不好使	0
你大爷的，如果你找了别人，那就愿你给我发的誓言都成真	0
感谢未曾谋面的你们，特别感动，谢谢	2
每个人心中都有一团火，路过的人只看到烟花	2
最近皮肤变好好好开心呀啦啦啦～yiiii,臭美一下	2
这边赛课这边这么能叨，开个会一个半小时不喘气。一边课这么多学校不帮忙调一边要我们全员赛课听十节。也是醉了！放我回家备课可好	0
昨天真是越想越不对劲，你说我手机苹果6是七月买的，这就充不进电了。昨天拿去修，他们居然要收我388块钱。当然保修期还没过。他说这是硬件不保修	0
我问小铎，三国里你最喜欢谁啊，他的回答气shi我惹：貂蝉	0
怎么考个都要把自己逼疯了。心好累感觉好憔悴	0
裹了两床被子捂了半个多小时依然冰冰凉，终于还是扛不住爬起来灌了热水袋	0
这不是高中时看的漫画吗Fromfivetonine~~当时还没完结，现在都拍成电视剧了，应该很好看，怀念当初每个月买《心动》的日子	2
民营太空探索技术公司SpaceX成为美国火箭发射供应商！	1
看的眼泪都掉下来了，希望大家能多帮帮忙	0
上海世博会将会有200多个国家和国际组织参展，有近7000万人次的观众参观。	1
俗话说的好，撑死胆大的饿死胆小的。不付出就想要回报啊我想说主管那，我挣的也不少啊！怎么不晒晒我的呢。	0
这么多年，仍然心有余悸桂林·平乐县	0
偕一人白首需要下多大的决心有时候会想死心塌地的跟着他对他好就这样简单的一辈子可有时候仍会心有余悸每个人设都不一样以自己的标准来要求别人总是会有失望的	0
我妈竟然会发动图了。我都不会……	2
对于那些开远光灯的人呐，给你闪闪灯吧你一点反应也没有，依旧那么任性的奔驰着，我觉得你是瞎了	0
嗯说好的12点睡觉也没睡成要爱惜自己的身体啊明天一定要早睡！想回家做饭！想做饭！想做饭啊！	0
痛痛痛～只有用睡眠来弥补我所收到到精神伤害	0
这个点虐死我真的好么！！！！！！！！！！我不想活了！！！！！！！！	0
星期天吃的烤鸭，鸭架拿回来今天做的鸭架汤，锅里出来四条腿	2
饿死了，肚子咕噜咕噜叫啊，苍天呐	0
早晨正在梦中观看连续剧，快递电话把我唤醒了我要看后续啊后续！正当精彩部分呢！快递小哥你要不要这么敬业，这么大早	0
回家路上有人经过我旁边跟我说话没理睬，功放起音乐，后来朋友出来说了会话瞥见他没走远，等朋友走了他跟我示意要送我吓得我看到绿灯逃似的跑了，心里想肯定喝多了，不然就是我没戴眼镜遇见过的家长跑友…没灯的路上各种不安回头，还等了个超漫长煎熬的红灯！还好路程不长，后面就大胆走了，吓死宝宝了	0
我简直不想讲之前从三班逃离吕英俊的魔掌后地理居然开始及格了哪知道后来又回到狼窝本想着英俊终于开始讲课了应该可以及格果然是我太天真了地理不及格直接把我各科前二十的平均排名拉到三十我要炸了	0
朋友们真的不会在喝完茶或咖啡之后感到胸闷气短心慌呼吸困难+膈肌痉挛吗？早上因为嘴馋（没错我真的很馋）喝了杯茶，现在膈肌快疼死了+好难呼吸快憋死了	0
据传~~~一个医院女护士，在晚上值班无意间拍到的。第二天女护士死了。有人网上看过照片没留言没转发，最后疯了~~~	1
还在忧心怎么一点都没胖，结果今天一称，妈呀，一下长了20斤，都长哪里了？	2
忘了多少天不见太阳了，都特莫快长毛啦	0
1969年毕业于北京大学国际政治系，后任解放军某部班长、副排长。	1
居然被裁判玩死，🐷协你们自己也该玩死了吧？我在	0
虽然还是更愿意什么都在大号发，可是被我妈翻微博真的很烦啊！我一点私人空间都没！还是开个小号抒发点个人情绪就好。	0
本来以为在学校陪她是个挺开心的事，没想到最后我留这，伐开心	0
如果前任跟你借钱，那么他怀里一定是搂着女人。哈哈哈…腾腾你笑死我了！这个总结太棒了！一晚上输了三千我也贼！继续麻将吧…	2
哈哈，吓得不敢回家了。不看书还不行吗？	0
蚁人保罗·路德好英俊Ps:为什么不是叫蚁侠？	2
临床检查：可进行血、尿、便常规、血脂、血糖、血流变、肝、肾功能等化验以及心电图检查。	1
